#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr8	126908957	126909193	chr8:126908957-126909193	.	.	126908957	126909193	0	1	236	126908956	6
chr3	22010678	22010840	chr3:22010678-22010840	.	.	22010678	22010840	0	1	162	22010676	6
chr15	59439338	59439673	chr15:59439338-59439673	.	.	59439338	59439673	0	1	335	59439333	6
chr2	154819373	154819599	chr2:154819373-154819599	.	.	154819373	154819599	0	1	226	154819372	6
chr15	96183128	96183372	chr15:96183128-96183372	.	.	96183128	96183372	0	1	244	96183119	6
chr19	32179683	32179826	chr19:32179683-32179826	.	.	32179683	32179826	0	1	143	32179680	6
chrX	13798856	13798994	chrX:13798856-13798994	.	.	13798856	13798994	0	1	138	13798855	6
chr14	21312006	21312072	chr14:21312006-21312072	.	.	21312006	21312072	0	1	66	21312004	6
chr13	64422216	64422554	chr13:64422216-64422554	.	.	64422216	64422554	0	1	338	64422210	6
chr9	13742699	13742829	chr9:13742699-13742829	.	.	13742699	13742829	0	1	130	13742698	6
chr16	84985382	84985709	chr16:84985382-84985709	.	.	84985382	84985709	0	1	327	84985374	6
chr7	120883558	120883764	chr7:120883558-120883764	.	.	120883558	120883764	0	1	206	120883557	6
chr9	59280969	59281315	chr9:59280969-59281315	.	.	59280969	59281315	0	1	346	59280964	6
chr1	184628884	184629116	chr1:184628884-184629116	.	.	184628884	184629116	0	1	232	184628883	6
chr8	107146264	107146388	chr8:107146264-107146388	.	.	107146264	107146388	0	1	124	107146263	6
chr11	118135331	118135642	chr11:118135331-118135642	.	.	118135331	118135642	0	1	311	118135330	6
chr11	103436328	103436676	chr11:103436328-103436676	.	.	103436328	103436676	0	1	348	103436327	6
chr17	66711261	66711526	chr17:66711261-66711526	.	.	66711261	66711526	0	1	265	66711255	6
chr5	144515288	144515476	chr5:144515288-144515476	.	.	144515288	144515476	0	1	188	144515287	6
chr4	41407371	41407685	chr4:41407371-41407685	.	.	41407371	41407685	0	1	314	41407367	6
chr5	130278225	130278464	chr5:130278225-130278464	.	.	130278225	130278464	0	1	239	130278224	6
chr12	100170290	100170592	chr12:100170290-100170592	.	.	100170290	100170592	0	1	302	100170289	6
chrX	142526502	142526766	chrX:142526502-142526766	.	.	142526502	142526766	0	1	264	142526501	6
chr13	17780002	17780320	chr13:17780002-17780320	.	.	17780002	17780320	0	1	318	17780001	6
chr9	14698007	14698309	chr9:14698007-14698309	.	.	14698007	14698309	0	1	302	14698006	6
chr8	35109847	35110151	chr8:35109847-35110151	.	.	35109847	35110151	0	1	304	35109844	6
chr17	59189702	59190036	chr17:59189702-59190036	.	.	59189702	59190036	0	1	334	59189697	6
chr9	85165660	85165968	chr9:85165660-85165968	.	.	85165660	85165968	0	1	308	85165652	6
chr15	64179133	64179256	chr15:64179133-64179256	.	.	64179133	64179256	0	1	123	64179127	6
chr13	111418119	111418219	chr13:111418119-111418219	.	.	111418119	111418219	0	1	100	111418118	6
chr4	150789295	150789493	chr4:150789295-150789493	.	.	150789295	150789493	0	1	198	150789294	6
chr10	62491800	62491884	chr10:62491800-62491884	.	.	62491800	62491884	0	1	84	62491794	6
chr17	32522955	32523264	chr17:32522955-32523264	.	.	32522955	32523264	0	1	309	32522952	6
chr8	34255086	34255440	chr8:34255086-34255440	.	.	34255086	34255440	0	1	354	34255083	6
chr18	46422832	46423161	chr18:46422832-46423161	.	.	46422832	46423161	0	1	329	46422828	6
chr14	60406546	60406777	chr14:60406546-60406777	.	.	60406546	60406777	0	1	231	60406540	6
chr12	78088020	78088346	chr12:78088020-78088346	.	.	78088020	78088346	0	1	326	78088013	6
chr16	92861785	92862141	chr16:92861785-92862141	.	.	92861785	92862141	0	1	356	92861776	6
chr13	99028481	99028808	chr13:99028481-99028808	.	.	99028481	99028808	0	1	327	99028472	6
chr7	118865382	118865700	chr7:118865382-118865700	.	.	118865382	118865700	0	1	318	118865381	6
chr10	12017273	12017561	chr10:12017273-12017561	.	.	12017273	12017561	0	1	288	12017272	6
chr8	47553736	47554067	chr8:47553736-47554067	.	.	47553736	47554067	0	1	331	47553732	6
chr9	122230630	122230867	chr9:122230630-122230867	.	.	122230630	122230867	0	1	237	122230629	6
chr10	3976273	3976572	chr10:3976273-3976572	.	.	3976273	3976572	0	1	299	3976270	6
chr1	138480749	138481022	chr1:138480749-138481022	.	.	138480749	138481022	0	1	273	138480748	6
chr15	67397301	67397600	chr15:67397301-67397600	.	.	67397301	67397600	0	1	299	67397295	6
chr7	121130895	121131152	chr7:121130895-121131152	.	.	121130895	121131152	0	1	257	121130894	6
chr2	3185330	3185586	chr2:3185330-3185586	.	.	3185330	3185586	0	1	256	3185327	6
chr10	34158790	34159160	chr10:34158790-34159160	.	.	34158790	34159160	0	1	370	34158787	6
chr2	84064445	84064803	chr2:84064445-84064803	.	.	84064445	84064803	0	1	358	84064437	6
chr6	5022675	5023008	chr6:5022675-5023008	.	.	5022675	5023008	0	1	333	5022670	6
chr1	166759107	166759430	chr1:166759107-166759430	.	.	166759107	166759430	0	1	323	166759106	6
chr10	60341553	60341750	chr10:60341553-60341750	.	.	60341553	60341750	0	1	197	60341547	6
chr12	3804115	3804385	chr12:3804115-3804385	.	.	3804115	3804385	0	1	270	3804112	6
chr15	67118389	67118504	chr15:67118389-67118504	.	.	67118389	67118504	0	1	115	67118383	6
chr7	135871043	135871296	chr7:135871043-135871296	.	.	135871043	135871296	0	1	253	135871042	6
chr1	191166373	191166566	chr1:191166373-191166566	.	.	191166373	191166566	0	1	193	191166372	6
chr13	111536461	111536519	chr13:111536461-111536519	.	.	111536461	111536519	0	1	58	111536460	6
chr16	43448226	43448502	chr16:43448226-43448502	.	.	43448226	43448502	0	1	276	43448222	6
chr13	37620397	37620541	chr13:37620397-37620541	.	.	37620397	37620541	0	1	144	37620394	6
chr1	53741795	53742059	chr1:53741795-53742059	.	.	53741795	53742059	0	1	264	53741790	6
chr6	50542679	50542733	chr6:50542679-50542733	.	.	50542679	50542733	0	1	54	50542674	6
chr7	113187949	113188274	chr7:113187949-113188274	.	.	113187949	113188274	0	1	325	113187948	6
chrX	71439474	71439731	chrX:71439474-71439731	.	.	71439474	71439731	0	1	257	71439467	6
chr7	142981969	142982297	chr7:142981969-142982297	.	.	142981969	142982297	0	1	328	142981968	6
chr4	109612622	109612915	chr4:109612622-109612915	.	.	109612622	109612915	0	1	293	109612621	6
chr3	9861283	9861594	chr3:9861283-9861594	.	.	9861283	9861594	0	1	311	9861274	6
chr1	56490477	56490789	chr1:56490477-56490789	.	.	56490477	56490789	0	1	312	56490472	6
chr16	35901684	35902007	chr16:35901684-35902007	.	.	35901684	35902007	0	1	323	35901681	6
chr7	116491187	116491475	chr7:116491187-116491475	.	.	116491187	116491475	0	1	288	116491186	6
chr6	120455029	120455091	chr6:120455029-120455091	.	.	120455029	120455091	0	1	62	120455028	6
chr17	31289467	31289541	chr17:31289467-31289541	.	.	31289467	31289541	0	1	74	31289464	6
chr17	31110282	31110596	chr17:31110282-31110596	.	.	31110282	31110596	0	1	314	31110279	6
chr3	37339999	37340324	chr3:37339999-37340324	.	.	37339999	37340324	0	1	325	37339996	6
chr2	165852547	165852918	chr2:165852547-165852918	.	.	165852547	165852918	0	1	371	165852546	6
chr4	40202189	40202490	chr4:40202189-40202490	.	.	40202189	40202490	0	1	301	40202185	6
chr13	43512751	43512977	chr13:43512751-43512977	.	.	43512751	43512977	0	1	226	43512747	6
chr2	70784547	70784843	chr2:70784547-70784843	.	.	70784547	70784843	0	1	296	70784540	6
chr1	105191146	105191454	chr1:105191146-105191454	.	.	105191146	105191454	0	1	308	105191145	6
chr3	69978129	69978332	chr3:69978129-69978332	.	.	69978129	69978332	0	1	203	69978123	6
chr6	77335501	77335827	chr6:77335501-77335827	.	.	77335501	77335827	0	1	326	77335494	6
chr15	83166877	83167051	chr15:83166877-83167051	.	.	83166877	83167051	0	1	174	83166869	6
chr18	24703037	24703244	chr18:24703037-24703244	.	.	24703037	24703244	0	1	207	24703035	6
chr3	81262804	81262983	chr3:81262804-81262983	.	.	81262804	81262983	0	1	179	81262796	6
chr8	125719995	125720358	chr8:125719995-125720358	.	.	125719995	125720358	0	1	363	125719994	6
chr8	46769325	46769645	chr8:46769325-46769645	.	.	46769325	46769645	0	1	320	46769321	6
chr1	55473746	55474059	chr1:55473746-55474059	.	.	55473746	55474059	0	1	313	55473741	6
chr8	80916453	80916792	chr8:80916453-80916792	.	.	80916453	80916792	0	1	339	80916445	6
chr3	87223647	87223978	chr3:87223647-87223978	.	.	87223647	87223978	0	1	331	87223639	6
chr9	102397692	102397964	chr9:102397692-102397964	.	.	102397692	102397964	0	1	272	102397691	6
chr5	134105839	134106245	chr5:134105839-134106245	.	.	134105839	134106245	0	1	406	134105838	6
chr10	68233412	68233691	chr10:68233412-68233691	.	.	68233412	68233691	0	1	279	68233406	6
chr7	43636336	43636651	chr7:43636336-43636651	.	.	43636336	43636651	0	1	315	43636332	6
chr16	11976816	11977100	chr16:11976816-11977100	.	.	11976816	11977100	0	1	284	11976815	6
chrX	142664954	142665333	chrX:142664954-142665333	.	.	142664954	142665333	0	1	379	142664953	6
chr17	29076019	29076290	chr17:29076019-29076290	.	.	29076019	29076290	0	1	271	29076017	6
chr6	120454868	120454979	chr6:120454868-120454979	.	.	120454868	120454979	0	1	111	120454867	6
chr2	126685378	126685641	chr2:126685378-126685641	.	.	126685378	126685641	0	1	263	126685377	6
chr7	138224297	138224643	chr7:138224297-138224643	.	.	138224297	138224643	0	1	346	138224296	6
chr9	104339142	104339473	chr9:104339142-104339473	.	.	104339142	104339473	0	1	331	104339141	6
chr5	125361073	125361276	chr5:125361073-125361276	.	.	125361073	125361276	0	1	203	125361072	6
chr2	148393209	148393330	chr2:148393209-148393330	.	.	148393209	148393330	0	1	121	148393208	6
chr2	127300686	127301018	chr2:127300686-127301018	.	.	127300686	127301018	0	1	332	127300685	6
chr14	29840607	29840907	chr14:29840607-29840907	.	.	29840607	29840907	0	1	300	29840605	6
chr1	178491613	178491938	chr1:178491613-178491938	.	.	178491613	178491938	0	1	325	178491612	6
chr3	29187620	29187940	chr3:29187620-29187940	.	.	29187620	29187940	0	1	320	29187618	6
chr13	41624161	41624517	chr13:41624161-41624517	.	.	41624161	41624517	0	1	356	41624157	6
chr3	84852879	84853244	chr3:84852879-84853244	.	.	84852879	84853244	0	1	365	84852871	6
chr13	52578073	52578171	chr13:52578073-52578171	.	.	52578073	52578171	0	1	98	52578068	6
chr11	20960290	20960367	chr11:20960290-20960367	.	.	20960290	20960367	0	1	77	20960288	6
chr2	35240473	35240790	chr2:35240473-35240790	.	.	35240473	35240790	0	1	317	35240470	6
chr16	12764295	12764514	chr16:12764295-12764514	.	.	12764295	12764514	0	1	219	12764294	6
chr2	128543457	128543775	chr2:128543457-128543775	.	.	128543457	128543775	0	1	318	128543456	6
chr4	62322345	62322472	chr4:62322345-62322472	.	.	62322345	62322472	0	1	127	62322339	6
chr17	51258342	51258704	chr17:51258342-51258704	.	.	51258342	51258704	0	1	362	51258337	6
chr19	11192548	11192917	chr19:11192548-11192917	.	.	11192548	11192917	0	1	369	11192547	6
chr15	67278933	67279282	chr15:67278933-67279282	.	.	67278933	67279282	0	1	349	67278927	6
chr18	67873461	67873775	chr18:67873461-67873775	.	.	67873461	67873775	0	1	314	67873455	6
chr2	49842186	49842472	chr2:49842186-49842472	.	.	49842186	49842472	0	1	286	49842182	6
chr17	8504409	8504692	chr17:8504409-8504692	.	.	8504409	8504692	0	1	283	8504401	6
chr3	101942322	101942650	chr3:101942322-101942650	.	.	101942322	101942650	0	1	328	101942321	6
chr11	113334845	113335196	chr11:113334845-113335196	.	.	113334845	113335196	0	1	351	113334844	6
chr11	94314880	94315210	chr11:94314880-94315210	.	.	94314880	94315210	0	1	330	94314871	6
chr2	12280848	12281180	chr2:12280848-12281180	.	.	12280848	12281180	0	1	332	12280847	6
chr16	37874857	37875074	chr16:37874857-37875074	.	.	37874857	37875074	0	1	217	37874854	6
chr18	38911266	38911553	chr18:38911266-38911553	.	.	38911266	38911553	0	1	287	38911263	6
chr7	113104301	113104651	chr7:113104301-113104651	.	.	113104301	113104651	0	1	350	113104300	6
chr1	9810507	9810807	chr1:9810507-9810807	.	.	9810507	9810807	0	1	300	9810498	6
chr5	31467684	31468039	chr5:31467684-31468039	.	.	31467684	31468039	0	1	355	31467681	6
chr12	88445934	88446277	chr12:88445934-88446277	.	.	88445934	88446277	0	1	343	88445926	6
chr4	119845617	119845957	chr4:119845617-119845957	.	.	119845617	119845957	0	1	340	119845616	6
chr6	34674912	34675244	chr6:34674912-34675244	.	.	34674912	34675244	0	1	332	34674909	6
chr5	110613310	110613638	chr5:110613310-110613638	.	.	110613310	110613638	0	1	328	110613309	6
chr7	89450342	89450630	chr7:89450342-89450630	.	.	89450342	89450630	0	1	288	89450334	6
chr7	111383760	111384059	chr7:111383760-111384059	.	.	111383760	111384059	0	1	299	111383759	6
chr8	36267396	36267492	chr8:36267396-36267492	.	.	36267396	36267492	0	1	96	36267393	6
chr18	25795530	25795831	chr18:25795530-25795831	.	.	25795530	25795831	0	1	301	25795528	6
chr11	100570957	100571107	chr11:100570957-100571107	.	.	100570957	100571107	0	1	150	100570956	6
chr2	11740524	11740805	chr2:11740524-11740805	.	.	11740524	11740805	0	1	281	11740523	6
chr7	66154276	66154461	chr7:66154276-66154461	.	.	66154276	66154461	0	1	185	66154270	6
chr1	60658359	60658653	chr1:60658359-60658653	.	.	60658359	60658653	0	1	294	60658353	6
chr8	125606897	125607234	chr8:125606897-125607234	.	.	125606897	125607234	0	1	337	125606896	6
chr4	55730779	55731080	chr4:55730779-55731080	.	.	55730779	55731080	0	1	301	55730774	6
chr3	27598503	27598769	chr3:27598503-27598769	.	.	27598503	27598769	0	1	266	27598501	6
chr8	22079330	22079692	chr8:22079330-22079692	.	.	22079330	22079692	0	1	362	22079328	6
chr7	34125761	34126088	chr7:34125761-34126088	.	.	34125761	34126088	0	1	327	34125758	6
chr4	35165857	35166171	chr4:35165857-35166171	.	.	35165857	35166171	0	1	314	35165854	6
chr4	115985077	115985411	chr4:115985077-115985411	.	.	115985077	115985411	0	1	334	115985076	6
chr13	47174392	47174711	chr13:47174392-47174711	.	.	47174392	47174711	0	1	319	47174388	6
chr5	137095212	137095543	chr5:137095212-137095543	.	.	137095212	137095543	0	1	331	137095211	6
chr11	51407493	51407712	chr11:51407493-51407712	.	.	51407493	51407712	0	1	219	51407488	6
chr11	85686235	85686494	chr11:85686235-85686494	.	.	85686235	85686494	0	1	259	85686227	6
chr12	4419847	4420190	chr12:4419847-4420190	.	.	4419847	4420190	0	1	343	4419843	6
chrX	12886428	12886697	chrX:12886428-12886697	.	.	12886428	12886697	0	1	269	12886427	6
chr1	166417866	166418049	chr1:166417866-166418049	.	.	166417866	166418049	0	1	183	166417865	6
chr14	15205710	15206004	chr14:15205710-15206004	.	.	15205710	15206004	0	1	294	15205709	6
chr13	12058622	12058939	chr13:12058622-12058939	.	.	12058622	12058939	0	1	317	12058621	6
chr4	57930615	57930838	chr4:57930615-57930838	.	.	57930615	57930838	0	1	223	57930610	6
chr9	72082171	72082486	chr9:72082171-72082486	.	.	72082171	72082486	0	1	315	72082164	6
chr12	37287681	37287971	chr12:37287681-37287971	.	.	37287681	37287971	0	1	290	37287678	6
chr6	100144951	100145311	chr6:100144951-100145311	.	.	100144951	100145311	0	1	360	100144950	6
chr14	63078929	63079211	chr14:63078929-63079211	.	.	63078929	63079211	0	1	282	63078923	6
chr19	21357788	21357996	chr19:21357788-21357996	.	.	21357788	21357996	0	1	208	21357786	6
chr4	132617106	132617440	chr4:132617106-132617440	.	.	132617106	132617440	0	1	334	132617105	6
chr2	168980827	168980967	chr2:168980827-168980967	.	.	168980827	168980967	0	1	140	168980826	6
chr17	64821334	64821626	chr17:64821334-64821626	.	.	64821334	64821626	0	1	292	64821328	6
chr10	122642273	122642538	chr10:122642273-122642538	.	.	122642273	122642538	0	1	265	122642272	6
chr14	74721966	74722263	chr14:74721966-74722263	.	.	74721966	74722263	0	1	297	74721959	6
chr2	5812524	5812584	chr2:5812524-5812584	.	.	5812524	5812584	0	1	60	5812519	6
chr6	138081085	138081426	chr6:138081085-138081426	.	.	138081085	138081426	0	1	341	138081084	6
chr9	101552846	101553147	chr9:101552846-101553147	.	.	101552846	101553147	0	1	301	101552845	6
chr4	56753680	56753900	chr4:56753680-56753900	.	.	56753680	56753900	0	1	220	56753675	6
chr12	99455662	99456026	chr12:99455662-99456026	.	.	99455662	99456026	0	1	364	99455653	6
chr15	29824195	29824364	chr15:29824195-29824364	.	.	29824195	29824364	0	1	169	29824193	6
chr17	79797211	79797575	chr17:79797211-79797575	.	.	79797211	79797575	0	1	364	79797204	6
chr1	54527303	54527659	chr1:54527303-54527659	.	.	54527303	54527659	0	1	356	54527298	6
chr13	100403231	100403565	chr13:100403231-100403565	.	.	100403231	100403565	0	1	334	100403230	6
chr6	134171296	134171639	chr6:134171296-134171639	.	.	134171296	134171639	0	1	343	134171295	6
chr9	65193341	65193534	chr9:65193341-65193534	.	.	65193341	65193534	0	1	193	65193335	6
chr1	71798705	71799071	chr1:71798705-71799071	.	.	71798705	71799071	0	1	366	71798698	6
chr1	105964567	105964885	chr1:105964567-105964885	.	.	105964567	105964885	0	1	318	105964566	6
chr3	9793788	9794100	chr3:9793788-9794100	.	.	9793788	9794100	0	1	312	9793779	6
chr2	158189521	158189837	chr2:158189521-158189837	.	.	158189521	158189837	0	1	316	158189520	6
chr13	104094772	104095090	chr13:104094772-104095090	.	.	104094772	104095090	0	1	318	104094771	6
chr4	40433439	40433764	chr4:40433439-40433764	.	.	40433439	40433764	0	1	325	40433435	6
chr17	13152955	13153108	chr17:13152955-13153108	.	.	13152955	13153108	0	1	153	13152954	6
chr13	40946754	40946990	chr13:40946754-40946990	.	.	40946754	40946990	0	1	236	40946750	6
chr15	59705455	59705794	chr15:59705455-59705794	.	.	59705455	59705794	0	1	339	59705450	6
chr5	136949636	136949706	chr5:136949636-136949706	.	.	136949636	136949706	0	1	70	136949635	6
chr13	100452729	100453034	chr13:100452729-100453034	.	.	100452729	100453034	0	1	305	100452728	6
chr12	77208211	77208507	chr12:77208211-77208507	.	.	77208211	77208507	0	1	296	77208204	6
chr3	84325046	84325356	chr3:84325046-84325356	.	.	84325046	84325356	0	1	310	84325038	6
chr10	5045765	5046113	chr10:5045765-5046113	.	.	5045765	5046113	0	1	348	5045760	6
chr10	53402313	53402710	chr10:53402313-53402710	.	.	53402313	53402710	0	1	397	53402308	6
chr1	39754177	39754550	chr1:39754177-39754550	.	.	39754177	39754550	0	1	373	39754174	6
chr12	54334400	54334752	chr12:54334400-54334752	.	.	54334400	54334752	0	1	352	54334395	6
chr13	40788389	40788666	chr13:40788389-40788666	.	.	40788389	40788666	0	1	277	40788385	6
chr11	4270924	4270996	chr11:4270924-4270996	.	.	4270924	4270996	0	1	72	4270920	6
chr7	100769552	100769884	chr7:100769552-100769884	.	.	100769552	100769884	0	1	332	100769551	6
chr9	58890740	58891028	chr9:58890740-58891028	.	.	58890740	58891028	0	1	288	58890735	6
chr17	13028361	13028568	chr17:13028361-13028568	.	.	13028361	13028568	0	1	207	13028360	6
chr1	39530134	39530389	chr1:39530134-39530389	.	.	39530134	39530389	0	1	255	39530131	6
chr1	193009067	193009439	chr1:193009067-193009439	.	.	193009067	193009439	0	1	372	193009066	6
chr17	5784794	5785078	chr17:5784794-5785078	.	.	5784794	5785078	0	1	284	5784789	6
chr5	119362691	119362947	chr5:119362691-119362947	.	.	119362691	119362947	0	1	256	119362690	6
chr12	98264971	98265287	chr12:98264971-98265287	.	.	98264971	98265287	0	1	316	98264962	6
chr2	6179839	6180141	chr2:6179839-6180141	.	.	6179839	6180141	0	1	302	6179833	6
chr18	7506744	7507044	chr18:7506744-7507044	.	.	7506744	7507044	0	1	300	7506737	6
chr16	9515734	9516014	chr16:9515734-9516014	.	.	9515734	9516014	0	1	280	9515725	6
chr9	115777064	115777443	chr9:115777064-115777443	.	.	115777064	115777443	0	1	379	115777063	6
chr13	46810181	46810554	chr13:46810181-46810554	.	.	46810181	46810554	0	1	373	46810177	6
chr12	24484908	24485247	chr12:24484908-24485247	.	.	24484908	24485247	0	1	339	24484906	6
chr4	9103317	9103623	chr4:9103317-9103623	.	.	9103317	9103623	0	1	306	9103308	6
