chr	start	end	repName	id	pid	cpm.c
chr3	129529392	129529579	ORR1D2	chr3:129529392-129529579|ORR1D2	chr3:129529248-129529743|peak_209108	2
chr3	129953382	129953694	ORR1E	chr3:129953382-129953694|ORR1E	chr3:129953234-129953793|peak_209221	6
chr3	130789224	130789432	ORR1D2	chr3:130789224-130789432|ORR1D2	chr3:130789183-130789883|peak_209356	3
chr3	131048225	131048539	ORR1D2	chr3:131048225-131048539|ORR1D2	chr3:131048048-131048611|peak_209422	2
chr3	131215497	131215799	ORR1D2	chr3:131215497-131215799|ORR1D2	chr3:131215378-131215663|peak_209471	3
chr3	132968439	132968647	ORR1E	chr3:132968439-132968647|ORR1E	chr3:132968194-132968729|peak_209744	5
chr3	133111682	133112026	ORR1E	chr3:133111682-133112026|ORR1E	chr3:133111598-133112254|peak_209766	7
chr3	133394521	133394804	ORR1E	chr3:133394521-133394804|ORR1E	chr3:133394399-133395041|peak_209815	4
chr3	133518866	133519179	ORR1D2	chr3:133518866-133519179|ORR1D2	chr3:133518649-133519292|peak_209840	3
chr3	134153614	134153953	ORR1E	chr3:134153614-134153953|ORR1E	chr3:134153508-134154053|peak_209941	8
chr3	134184812	134185072	ORR1E	chr3:134184812-134185072|ORR1E	chr3:134184772-134185059|peak_209942	8
chr3	135565347	135565697	ORR1E	chr3:135565347-135565697|ORR1E	chr3:135565193-135565796|peak_210086	2
chr3	135568648	135568951	ORR1D2	chr3:135568648-135568951|ORR1D2	chr3:135568503-135569568|peak_210088	2
chr3	135986793	135987066	ORR1D2	chr3:135986793-135987066|ORR1D2	chr3:135986848-135987113|peak_210180	3
chr3	137300398	137300758	ORR1D2	chr3:137300398-137300758|ORR1D2	chr3:137300057-137300719|peak_210422	6
chr3	137849791	137849941	ORR1D2	chr3:137849791-137849941|ORR1D2	chr3:137849580-137850194|peak_210505	4
chr3	137853346	137853614	ORR1E	chr3:137853346-137853614|ORR1E	chr3:137853197-137854435|peak_210506	7
chr3	138003424	138003684	ORR1E	chr3:138003424-138003684|ORR1E	chr3:138003300-138003569|peak_210560	5
chr3	138843152	138843470	ORR1E	chr3:138843152-138843470|ORR1E	chr3:138843000-138843493|peak_210751	4
chr3	139033243	139033516	ORR1D2	chr3:139033243-139033516|ORR1D2	chr3:139033083-139033687|peak_210804	4
chr3	139049273	139049541	ORR1E	chr3:139049273-139049541|ORR1E	chr3:139048675-139049712|peak_210809	1
chr3	139135342	139135563	ORR1E	chr3:139135342-139135563|ORR1E	chr3:139135332-139135607|peak_210828	4
chr3	143280712	143281000	ORR1E	chr3:143280712-143281000|ORR1E	chr3:143280732-143280979|peak_211230	1
chr3	143694837	143695158	ORR1E	chr3:143694837-143695158|ORR1E	chr3:143693992-143695311|peak_211289	3
chr3	143888967	143889316	ORR1E	chr3:143888967-143889316|ORR1E	chr3:143888915-143889444|peak_211319	8
chr3	144147356	144147568	ORR1E	chr3:144147356-144147568|ORR1E	chr3:144147172-144147719|peak_211378	3
chr3	144167319	144167657	ORR1D2	chr3:144167319-144167657|ORR1D2	chr3:144167268-144167814|peak_211383	2
chr3	144182377	144182662	ORR1E	chr3:144182377-144182662|ORR1E	chr3:144182140-144182770|peak_211391	4
chr3	145906287	145906565	ORR1E	chr3:145906287-145906565|ORR1E	chr3:145906160-145906677|peak_211759	1
chr3	146223338	146223605	ORR1E	chr3:146223338-146223605|ORR1E	chr3:146223097-146223691|peak_211858	7
chr3	146258852	146259147	ORR1E	chr3:146258852-146259147|ORR1E	chr3:146258791-146259054|peak_211871	2
chr3	146277403	146277720	ORR1E	chr3:146277403-146277720|ORR1E	chr3:146277356-146277947|peak_211878	2
chr3	146328753	146329110	ORR1D2	chr3:146328753-146329110|ORR1D2	chr3:146328664-146329262|peak_211888	4
chr3	146331901	146332128	ORR1E	chr3:146331901-146332128|ORR1E	chr3:146331759-146332383|peak_211890	4
chr3	146343006	146343341	ORR1E	chr3:146343006-146343341|ORR1E	chr3:146342887-146343442|peak_211893	4
chr3	146416122	146416305	ORR1E	chr3:146416122-146416305|ORR1E	chr3:146416029-146416298|peak_211905	5
chr3	146426638	146426793	ORR1E	chr3:146426638-146426793|ORR1E	chr3:146426535-146426792|peak_211908	8
chr3	147158317	147158693	ORR1E	chr3:147158317-147158693|ORR1E	chr3:147158302-147158849|peak_212020	7
chr3	148246937	148247262	ORR1E	chr3:148246937-148247262|ORR1E	chr3:148246695-148247586|peak_212087	7
chr3	149143329	149143531	ORR1D2	chr3:149143329-149143531|ORR1D2	chr3:149143099-149143858|peak_212243	2
chr3	149452329	149452623	ORR1E	chr3:149452329-149452623|ORR1E	chr3:149452099-149452666|peak_212324	3
chr3	149464615	149464948	ORR1D2	chr3:149464615-149464948|ORR1D2	chr3:149464469-149465083|peak_212329	5
chr3	149547222	149547519	ORR1E	chr3:149547222-149547519|ORR1E	chr3:149546890-149547547|peak_212339	1
chr3	151192106	151192493	ORR1E	chr3:151192106-151192493|ORR1E	chr3:151192022-151192562|peak_212428	1
chr3	152907939	152908038	ORR1E	chr3:152907939-152908038|ORR1E	chr3:152907737-152908266|peak_212693	4
chr3	152926237	152926536	ORR1E	chr3:152926237-152926536|ORR1E	chr3:152926077-152926734|peak_212699	4
chr3	152987494	152987844	ORR1E	chr3:152987494-152987844|ORR1E	chr3:152987434-152987993|peak_212717	8
chr3	153190203	153190420	ORR1D2	chr3:153190203-153190420|ORR1D2	chr3:153189900-153190612|peak_212747	2
chr3	153219435	153219783	ORR1E	chr3:153219435-153219783|ORR1E	chr3:153219273-153219918|peak_212749	7
chr3	153356204	153356435	ORR1E	chr3:153356204-153356435|ORR1E	chr3:153356102-153356619|peak_212780	8
chr3	153372383	153372711	ORR1D2	chr3:153372383-153372711|ORR1D2	chr3:153372287-153372780|peak_212782	6
chr3	153457233	153457600	ORR1D2	chr3:153457233-153457600|ORR1D2	chr3:153457074-153457712|peak_212795	5
chr3	154183035	154183189	ORR1E	chr3:154183035-154183189|ORR1E	chr3:154182801-154183555|peak_212945	4
chr3	154301121	154301492	ORR1E	chr3:154301121-154301492|ORR1E	chr3:154301042-154301601|peak_212971	7
chr3	154428319	154428522	ORR1E	chr3:154428319-154428522|ORR1E	chr3:154428214-154428847|peak_212988	5
chr3	154428536	154428671	ORR1E	chr3:154428536-154428671|ORR1E	chr3:154428214-154428847|peak_212988	5
chr3	156170089	156170423	ORR1E	chr3:156170089-156170423|ORR1E	chr3:156169992-156170550|peak_213114	1
chr3	156651369	156651598	ORR1E	chr3:156651369-156651598|ORR1E	chr3:156651167-156651726|peak_213164	8
chr3	158111707	158112044	ORR1E	chr3:158111707-158112044|ORR1E	chr3:158111764-158112013|peak_213318	8
chr4	3947514	3947876	ORR1D2	chr4:3947514-3947876|ORR1D2	chr4:3947379-3947886|peak_213544	5
chr4	5240933	5241230	ORR1E	chr4:5240933-5241230|ORR1E	chr4:5240868-5241427|peak_213632	8
chr4	6341118	6341467	ORR1D2	chr4:6341118-6341467|ORR1D2	chr4:6341014-6341515|peak_213730	1
chr4	8399482	8399827	ORR1E	chr4:8399482-8399827|ORR1E	chr4:8399390-8399925|peak_214074	5
chr4	9103317	9103623	ORR1E	chr4:9103317-9103623|ORR1E	chr4:9103151-9103747|peak_214266	6
chr4	9133813	9134139	ORR1D2	chr4:9133813-9134139|ORR1D2	chr4:9133206-9134206|peak_214276	6
chr4	9520802	9521162	ORR1D2	chr4:9520802-9521162|ORR1D2	chr4:9520652-9521211|peak_214330	1
chr4	9681273	9681519	ORR1E	chr4:9681273-9681519|ORR1E	chr4:9681052-9681666|peak_214369	6
chr4	10820681	10820975	ORR1E	chr4:10820681-10820975|ORR1E	chr4:10820621-10821128|peak_214490	7
chr4	11771855	11772201	ORR1E	chr4:11771855-11772201|ORR1E	chr4:11771371-11772337|peak_214722	4
chr4	12780246	12780604	ORR1D2	chr4:12780246-12780604|ORR1D2	chr4:12780159-12780758|peak_214866	4
chr4	14327324	14327640	ORR1E	chr4:14327324-14327640|ORR1E	chr4:14327075-14327637|peak_215019	5
chr4	15005527	15005716	ORR1E	chr4:15005527-15005716|ORR1E	chr4:15005537-15005794|peak_215097	8
chr4	15046281	15046656	ORR1E	chr4:15046281-15046656|ORR1E	chr4:15046331-15046576|peak_215100	1
chr4	15684677	15684995	ORR1E	chr4:15684677-15684995|ORR1E	chr4:15684732-15684997|peak_215161	1
chr4	19794487	19794852	ORR1E	chr4:19794487-19794852|ORR1E	chr4:19794430-19794923|peak_215356	8
chr4	19842651	19843014	ORR1E	chr4:19842651-19843014|ORR1E	chr4:19842659-19842916|peak_215361	8
chr4	19953543	19953859	ORR1E	chr4:19953543-19953859|ORR1E	chr4:19953478-19954130|peak_215401	4
chr4	20402479	20402829	ORR1D2	chr4:20402479-20402829|ORR1D2	chr4:20402373-20402890|peak_215440	6
chr4	21407977	21408097	ORR1E	chr4:21407977-21408097|ORR1E	chr4:21407786-21408285|peak_215474	3
chr4	22342218	22342571	ORR1E	chr4:22342218-22342571|ORR1E	chr4:22342088-22342741|peak_215550	7
chr4	24532210	24532543	ORR1D2	chr4:24532210-24532543|ORR1D2	chr4:24532205-24532504|peak_215612	4
chr4	30651812	30652130	ORR1E	chr4:30651812-30652130|ORR1E	chr4:30651694-30652285|peak_215828	8
chr4	31658889	31659258	ORR1D2	chr4:31658889-31659258|ORR1D2	chr4:31658810-31659341|peak_215880	1
chr4	32164000	32164297	ORR1D2	chr4:32164000-32164297|ORR1D2	chr4:32163827-32165410|peak_215963	3
chr4	32305783	32305911	ORR1D2	chr4:32305783-32305911|ORR1D2	chr4:32305620-32306173|peak_216016	1
chr4	33758053	33758395	ORR1D2	chr4:33758053-33758395|ORR1D2	chr4:33757938-33758455|peak_216321	3
chr4	33997255	33997616	ORR1D2	chr4:33997255-33997616|ORR1D2	chr4:33997076-33997912|peak_216350	3
chr4	34172011	34172374	ORR1E	chr4:34172011-34172374|ORR1E	chr4:34171902-34172486|peak_216363	1
chr4	34581598	34581750	ORR1E	chr4:34581598-34581750|ORR1E	chr4:34581406-34582004|peak_216434	4
chr4	34701579	34701894	ORR1E	chr4:34701579-34701894|ORR1E	chr4:34701418-34702011|peak_216446	3
chr4	35165857	35166171	ORR1E	chr4:35165857-35166171|ORR1E	chr4:35165142-35166355|peak_216565	6
chr4	35188036	35188144	ORR1E	chr4:35188036-35188144|ORR1E	chr4:35187483-35188323|peak_216569	1
chr4	36339462	36339818	ORR1D2	chr4:36339462-36339818|ORR1D2	chr4:36339502-36339759|peak_216654	6
chr4	36531057	36531284	ORR1E	chr4:36531057-36531284|ORR1E	chr4:36531157-36531783|peak_216662	1
chr4	39493712	39494022	ORR1E	chr4:39493712-39494022|ORR1E	chr4:39493537-39494106|peak_216742	5
chr4	40202189	40202490	ORR1E	chr4:40202189-40202490|ORR1E	chr4:40202100-40202738|peak_216772	6
chr4	40287522	40287840	ORR1D2	chr4:40287522-40287840|ORR1D2	chr4:40287318-40287942|peak_216788	5
chr4	40313034	40313317	ORR1E	chr4:40313034-40313317|ORR1E	chr4:40312491-40313556|peak_216798	6
chr4	40433439	40433764	ORR1E	chr4:40433439-40433764|ORR1E	chr4:40433258-40433872|peak_216817	6
chr4	40666369	40666637	ORR1D2	chr4:40666369-40666637|ORR1D2	chr4:40666179-40667125|peak_216830	1
chr4	41407371	41407685	ORR1E	chr4:41407371-41407685|ORR1E	chr4:41406876-41407855|peak_217016	6
chr4	44035217	44035505	ORR1D2	chr4:44035217-44035505|ORR1D2	chr4:44035030-44035611|peak_217337	3
chr4	44104617	44104949	ORR1E	chr4:44104617-44104949|ORR1E	chr4:44104469-44105600|peak_217357	3
chr4	45329544	45329660	ORR1E	chr4:45329544-45329660|ORR1E	chr4:45329423-45329672|peak_217570	1
chr4	45434562	45434915	ORR1E	chr4:45434562-45434915|ORR1E	chr4:45434505-45435171|peak_217593	2
chr4	45535629	45535964	ORR1D2	chr4:45535629-45535964|ORR1D2	chr4:45535603-45536098|peak_217641	2
chr4	45610481	45610893	ORR1D2	chr4:45610481-45610893|ORR1D2	chr4:45610574-45611069|peak_217657	6
chr4	45678608	45678811	ORR1E	chr4:45678608-45678811|ORR1E	chr4:45678536-45679079|peak_217674	3
chr4	46317242	46317549	ORR1E	chr4:46317242-46317549|ORR1E	chr4:46317223-46317506|peak_217795	2
chr4	46757227	46757521	ORR1E	chr4:46757227-46757521|ORR1E	chr4:46757037-46757592|peak_217930	4
chr4	46791643	46792013	ORR1E	chr4:46791643-46792013|ORR1E	chr4:46791078-46792100|peak_217942	1
chr4	47188665	47189023	ORR1E	chr4:47188665-47189023|ORR1E	chr4:47188600-47189352|peak_218028	1
chr4	47346439	47346764	ORR1D2	chr4:47346439-47346764|ORR1D2	chr4:47346430-47347539|peak_218085	5
chr4	47580614	47580911	ORR1E	chr4:47580614-47580911|ORR1E	chr4:47580497-47581075|peak_218131	7
chr4	48113976	48114154	ORR1E	chr4:48113976-48114154|ORR1E	chr4:48113820-48114432|peak_218238	7
chr4	48310322	48310548	ORR1D2	chr4:48310322-48310548|ORR1D2	chr4:48310263-48310758|peak_218277	2
chr4	48825151	48825481	ORR1E	chr4:48825151-48825481|ORR1E	chr4:48825109-48825364|peak_218345	8
chr4	49683102	49683465	ORR1D2	chr4:49683102-49683465|ORR1D2	chr4:49683086-49683335|peak_218446	6
chr4	53397395	53397615	ORR1E	chr4:53397395-53397615|ORR1E	chr4:53397153-53398200|peak_218674	7
chr4	53451986	53452284	ORR1E	chr4:53451986-53452284|ORR1E	chr4:53451851-53452490|peak_218695	8
chr4	54860659	54861021	ORR1E	chr4:54860659-54861021|ORR1E	chr4:54860714-54860979|peak_218913	5
chr4	55285775	55286129	ORR1D2	chr4:55285775-55286129|ORR1D2	chr4:55285523-55286161|peak_218980	1
chr4	55288240	55288598	ORR1E	chr4:55288240-55288598|ORR1E	chr4:55288151-55288710|peak_218981	1
chr4	55297805	55298142	ORR1D2	chr4:55297805-55298142|ORR1D2	chr4:55297667-55298309|peak_218985	3
chr4	55355880	55356090	ORR1D2	chr4:55355880-55356090|ORR1D2	chr4:55355624-55356358|peak_219000	4
chr4	55472677	55472979	ORR1E	chr4:55472677-55472979|ORR1E	chr4:55472510-55473108|peak_219036	1
chr4	55730779	55731080	ORR1E	chr4:55730779-55731080|ORR1E	chr4:55730191-55731091|peak_219109	6
chr4	56065422	56065765	ORR1E	chr4:56065422-56065765|ORR1E	chr4:56064936-56065845|peak_219188	3
chr4	56085615	56085701	ORR1E	chr4:56085615-56085701|ORR1E	chr4:56085449-56086771|peak_219193	2
chr4	56204182	56204511	ORR1D2	chr4:56204182-56204511|ORR1D2	chr4:56204065-56204594|peak_219213	6
chr4	56515371	56515559	ORR1D2	chr4:56515371-56515559|ORR1D2	chr4:56515279-56515876|peak_219252	6
chr4	56753680	56753900	ORR1E	chr4:56753680-56753900|ORR1E	chr4:56753533-56754124|peak_219280	6
chr4	56852094	56852423	ORR1D2	chr4:56852094-56852423|ORR1D2	chr4:56852001-56852508|peak_219297	6
chr4	56979438	56979716	ORR1E	chr4:56979438-56979716|ORR1E	chr4:56979213-56979772|peak_219329	6
chr4	57930615	57930838	ORR1E	chr4:57930615-57930838|ORR1E	chr4:57930407-57931199|peak_219567	6
chr4	58490441	58490791	ORR1E	chr4:58490441-58490791|ORR1E	chr4:58490312-58490945|peak_219678	8
chr4	58503200	58503534	ORR1D2	chr4:58503200-58503534|ORR1D2	chr4:58502948-58503601|peak_219683	5
chr4	58712915	58713222	ORR1D2	chr4:58712915-58713222|ORR1D2	chr4:58712812-58713350|peak_219731	2
chr4	59260804	59261096	ORR1D2	chr4:59260804-59261096|ORR1D2	chr4:59260757-59261728|peak_219844	4
chr4	59356969	59357116	ORR1E	chr4:59356969-59357116|ORR1E	chr4:59356770-59357289|peak_219890	8
chr4	59561360	59561716	ORR1D2	chr4:59561360-59561716|ORR1D2	chr4:59561449-59561706|peak_219954	6
chr4	59575513	59575818	ORR1E	chr4:59575513-59575818|ORR1E	chr4:59575066-59576041|peak_219959	7
chr4	59589853	59590187	ORR1D2	chr4:59589853-59590187|ORR1D2	chr4:59589684-59590292|peak_219964	4
chr4	59635800	59635994	ORR1E	chr4:59635800-59635994|ORR1E	chr4:59635771-59636034|peak_219974	8
chr4	62322345	62322472	ORR1E	chr4:62322345-62322472|ORR1E	chr4:62322192-62323173|peak_220125	6
chr4	62322747	62323032	ORR1E	chr4:62322747-62323032|ORR1E	chr4:62322192-62323173|peak_220125	6
chr4	62795447	62795774	ORR1D2	chr4:62795447-62795774|ORR1D2	chr4:62795422-62795990|peak_220290	3
chr4	63512604	63513002	ORR1D2	chr4:63512604-63513002|ORR1D2	chr4:63512564-63513093|peak_220474	5
chr4	66935469	66935805	ORR1E	chr4:66935469-66935805|ORR1E	chr4:66935535-66935816|peak_220826	8
chr4	67392611	67392815	ORR1E	chr4:67392611-67392815|ORR1E	chr4:67392432-67392977|peak_220853	1
chr4	69276584	69276853	ORR1E	chr4:69276584-69276853|ORR1E	chr4:69276674-69276951|peak_220903	8
chr4	72033556	72033885	ORR1D2	chr4:72033556-72033885|ORR1D2	chr4:72033481-72034040|peak_221089	1
chr4	74191721	74191809	ORR1E	chr4:74191721-74191809|ORR1E	chr4:74191084-74191974|peak_221223	1
chr4	77183738	77184087	ORR1E	chr4:77183738-77184087|ORR1E	chr4:77183716-77184062|peak_221377	1
chr4	82617342	82617685	ORR1D2	chr4:82617342-82617685|ORR1D2	chr4:82617164-82617740|peak_221666	1
chr4	83061620	83061963	ORR1D2	chr4:83061620-83061963|ORR1D2	chr4:83061522-83062078|peak_221734	1
chr4	83213834	83214019	ORR1E	chr4:83213834-83214019|ORR1E	chr4:83213830-83214093|peak_221751	4
chr4	83288517	83288890	ORR1D2	chr4:83288517-83288890|ORR1D2	chr4:83288319-83288990|peak_221772	4
chr4	83576400	83576707	ORR1D2	chr4:83576400-83576707|ORR1D2	chr4:83576300-83576891|peak_221840	6
chr4	84143042	84143341	ORR1D2	chr4:84143042-84143341|ORR1D2	chr4:84142976-84143603|peak_221945	4
chr4	84148958	84149290	ORR1E	chr4:84148958-84149290|ORR1E	chr4:84148875-84149452|peak_221947	4
chr4	84389252	84389596	ORR1D2	chr4:84389252-84389596|ORR1D2	chr4:84389421-84389678|peak_221978	6
chr4	84691919	84692086	ORR1E	chr4:84691919-84692086|ORR1E	chr4:84691715-84692218|peak_222003	3
chr4	87391228	87391545	ORR1E	chr4:87391228-87391545|ORR1E	chr4:87391156-87391715|peak_222287	6
chr4	87886548	87886843	ORR1D2	chr4:87886548-87886843|ORR1D2	chr4:87885697-87887413|peak_222373	6
chr4	87921956	87922170	ORR1E	chr4:87921956-87922170|ORR1E	chr4:87921790-87922365|peak_222382	4
chr4	87922170	87922428	ORR1D2	chr4:87922170-87922428|ORR1D2	chr4:87921790-87922365|peak_222382	4
chr4	88726846	88727048	ORR1D2	chr4:88726846-88727048|ORR1D2	chr4:88726483-88727145|peak_222558	2
chr4	88876666	88876741	ORR1E	chr4:88876666-88876741|ORR1E	chr4:88876562-88876831|peak_222592	5
chr4	91061044	91061239	ORR1E	chr4:91061044-91061239|ORR1E	chr4:91060912-91061505|peak_222791	8
chr4	93467366	93467726	ORR1D2	chr4:93467366-93467726|ORR1D2	chr4:93467301-93467932|peak_222875	5
chr4	95083903	95084102	ORR1E	chr4:95083903-95084102|ORR1E	chr4:95083803-95084426|peak_223035	6
chr4	95084102	95084291	ORR1D2	chr4:95084102-95084291|ORR1D2	chr4:95083803-95084426|peak_223035	5
chr4	95481821	95482163	ORR1E	chr4:95481821-95482163|ORR1E	chr4:95481784-95483095|peak_223156	5
chr4	97427314	97427669	ORR1E	chr4:97427314-97427669|ORR1E	chr4:97427388-97427657|peak_223368	5
chr4	98052921	98053245	ORR1E	chr4:98052921-98053245|ORR1E	chr4:98052900-98053440|peak_223521	3
chr4	98120337	98120685	ORR1E	chr4:98120337-98120685|ORR1E	chr4:98119899-98120494|peak_223546	8
chr4	98202240	98202586	ORR1E	chr4:98202240-98202586|ORR1E	chr4:98202133-98202740|peak_223564	2
chr4	98204081	98204415	ORR1E	chr4:98204081-98204415|ORR1E	chr4:98204037-98204580|peak_223565	7
chr4	99100065	99100208	ORR1E	chr4:99100065-99100208|ORR1E	chr4:99099913-99100528|peak_223714	4
chr4	99471253	99471594	ORR1D2	chr4:99471253-99471594|ORR1D2	chr4:99471133-99471668|peak_223779	6
chr4	99725970	99726280	ORR1E	chr4:99725970-99726280|ORR1E	chr4:99725880-99726460|peak_223801	2
chr4	100503390	100503742	ORR1E	chr4:100503390-100503742|ORR1E	chr4:100503217-100504356|peak_223949	1
chr4	100743618	100743953	ORR1E	chr4:100743618-100743953|ORR1E	chr4:100743513-100744078|peak_223966	7
chr4	101280127	101280438	ORR1E	chr4:101280127-101280438|ORR1E	chr4:101280013-101280614|peak_224075	2
chr4	102329187	102329252	ORR1E	chr4:102329187-102329252|ORR1E	chr4:102329111-102329342|peak_224225	1
chr4	103343342	103343658	ORR1E	chr4:103343342-103343658|ORR1E	chr4:103342870-103343785|peak_224459	3
chr4	105135801	105136080	ORR1E	chr4:105135801-105136080|ORR1E	chr4:105135703-105136198|peak_224610	8
chr4	105943868	105944017	ORR1E	chr4:105943868-105944017|ORR1E	chr4:105943758-105944275|peak_224755	8
chr4	106127782	106128134	ORR1E	chr4:106127782-106128134|ORR1E	chr4:106127598-106128129|peak_224786	4
chr4	106243654	106243844	ORR1E	chr4:106243654-106243844|ORR1E	chr4:106243404-106243939|peak_224810	5
chr4	106290085	106290429	ORR1E	chr4:106290085-106290429|ORR1E	chr4:106289805-106290660|peak_224820	1
chr4	106314323	106314497	ORR1D2	chr4:106314323-106314497|ORR1D2	chr4:106314172-106314750|peak_224828	2
chr4	106881115	106881489	ORR1D2	chr4:106881115-106881489|ORR1D2	chr4:106880919-106881633|peak_224954	5
chr4	109413723	109414069	ORR1E	chr4:109413723-109414069|ORR1E	chr4:109413624-109414153|peak_225453	7
chr4	109439131	109439367	ORR1D2	chr4:109439131-109439367|ORR1D2	chr4:109438975-109439643|peak_225463	1
chr4	109610320	109610501	ORR1E	chr4:109610320-109610501|ORR1E	chr4:109609673-109610730|peak_225489	6
chr4	109612622	109612915	ORR1E	chr4:109612622-109612915|ORR1E	chr4:109612461-109613123|peak_225490	6
chr4	109887833	109888147	ORR1D2	chr4:109887833-109888147|ORR1D2	chr4:109887838-109888571|peak_225533	2
chr4	111194517	111194800	ORR1E	chr4:111194517-111194800|ORR1E	chr4:111194449-111195025|peak_225607	5
chr4	111740228	111740519	ORR1E	chr4:111740228-111740519|ORR1E	chr4:111740008-111740493|peak_225693	8
chr4	111758355	111758684	ORR1E	chr4:111758355-111758684|ORR1E	chr4:111758214-111758737|peak_225695	8
chr4	114652270	114652422	ORR1E	chr4:114652270-114652422|ORR1E	chr4:114651726-114653321|peak_225880	4
chr4	114694058	114694420	ORR1D2	chr4:114694058-114694420|ORR1D2	chr4:114693962-114694461|peak_225888	1
chr4	114941834	114942135	ORR1E	chr4:114941834-114942135|ORR1E	chr4:114941827-114942541|peak_225925	7
chr4	115985077	115985411	ORR1E	chr4:115985077-115985411|ORR1E	chr4:115984851-115985519|peak_226056	6
chr4	117952288	117952569	ORR1D2	chr4:117952288-117952569|ORR1D2	chr4:117952379-117952660|peak_226402	6
chr4	118519233	118519577	ORR1E	chr4:118519233-118519577|ORR1E	chr4:118519134-118519689|peak_226532	4
chr4	119464196	119464450	ORR1D2	chr4:119464196-119464450|ORR1D2	chr4:119463956-119464553|peak_226674	2
chr4	119614145	119614415	ORR1E	chr4:119614145-119614415|ORR1E	chr4:119613981-119614705|peak_226702	4
chr4	119845617	119845957	ORR1E	chr4:119845617-119845957|ORR1E	chr4:119845539-119846540|peak_226759	6
chr4	119878276	119878577	ORR1E	chr4:119878276-119878577|ORR1E	chr4:119878140-119878739|peak_226770	4
chr4	119887986	119888355	ORR1E	chr4:119887986-119888355|ORR1E	chr4:119887560-119888204|peak_226773	1
